36.0000,26.0000,96.0000,16.7419
41.0000,96.0000,1.0000,-9.7709
56.0000,16.0000,96.0000,12.5345
96.0000,21.0000,1.0000,-10.6059
36.0000,96.0000,96.0000,5.4356
46.0000,11.0000,96.0000,11.9759
51.0000,96.0000,1.0000,-9.4632
31.0000,36.0000,96.0000,16.5537
96.0000,21.0000,1.0000,-10.7287
36.0000,96.0000,96.0000,10.5772
46.0000,11.0000,96.0000,10.5234
51.0000,96.0000,1.0000,-9.3520
31.0000,36.0000,96.0000,15.1187
96.0000,21.0000,1.0000,-10.7393
36.0000,96.0000,96.0000,11.0929
46.0000,11.0000,96.0000,13.7723
51.0000,96.0000,1.0000,-9.1158
31.0000,36.0000,96.0000,18.0293
96.0000,26.0000,1.0000,-10.1515
36.0000,96.0000,96.0000,7.5059
46.0000,11.0000,96.0000,13.2199
51.0000,96.0000,1.0000,-9.5065
26.0000,36.0000,96.0000,15.3562
96.0000,26.0000,1.0000,-10.0976
36.0000,96.0000,96.0000,7.6584
46.0000,11.0000,96.0000,13.8680
51.0000,96.0000,1.0000,-9.9286
26.0000,36.0000,96.0000,19.3198
96.0000,21.0000,96.0000,5.5942
31.0000,96.0000,96.0000,5.1578
36.0000,16.0000,96.0000,15.8861
96.0000,96.0000,1.0000,-9.0395
26.0000,96.0000,96.0000,9.4388
96.0000,21.0000,96.0000,6.9253
86.0000,96.0000,1.0000,-8.8276
26.0000,96.0000,96.0000,12.2804
96.0000,21.0000,96.0000,6.4424
31.0000,96.0000,96.0000,6.8516
96.0000,96.0000,1.0000,-8.8949
96.0000,21.0000,96.0000,6.8724
31.0000,96.0000,96.0000,8.4435
96.0000,96.0000,1.0000,-9.0409
96.0000,21.0000,96.0000,5.0571
26.0000,96.0000,96.0000,6.8876
96.0000,96.0000,1.0000,-8.9331
96.0000,21.0000,96.0000,5.9411
31.0000,96.0000,96.0000,8.0172
96.0000,96.0000,1.0000,-9.1046
96.0000,21.0000,96.0000,6.7573
31.0000,96.0000,96.0000,10.3470
96.0000,96.0000,1.0000,-8.9614
96.0000,21.0000,96.0000,6.8479
26.0000,96.0000,96.0000,6.8364
96.0000,96.0000,1.0000,-9.1710
96.0000,21.0000,96.0000,8.9813
31.0000,96.0000,96.0000,9.3487
96.0000,96.0000,1.0000,-8.7938
96.0000,21.0000,96.0000,5.3220
26.0000,96.0000,96.0000,6.1728
96.0000,96.0000,1.0000,-8.9242
96.0000,21.0000,96.0000,6.6772
31.0000,96.0000,96.0000,7.8935
96.0000,96.0000,1.0000,-8.8320
96.0000,21.0000,96.0000,6.7543
31.0000,96.0000,96.0000,8.7228
96.0000,96.0000,1.0000,-8.9377
96.0000,21.0000,96.0000,6.1370
31.0000,96.0000,96.0000,7.9151
96.0000,96.0000,1.0000,-9.1662
96.0000,21.0000,96.0000,8.0062
31.0000,96.0000,96.0000,8.9569
96.0000,96.0000,1.0000,-8.8377
96.0000,21.0000,96.0000,8.5384
31.0000,96.0000,96.0000,6.1916
96.0000,96.0000,1.0000,-9.0913
96.0000,21.0000,96.0000,7.6172
31.0000,96.0000,96.0000,7.2106
96.0000,96.0000,1.0000,-8.9702
96.0000,21.0000,96.0000,6.2562
31.0000,96.0000,96.0000,7.9739
96.0000,96.0000,1.0000,-8.9922
96.0000,21.0000,96.0000,5.8659
31.0000,96.0000,96.0000,7.4634
96.0000,96.0000,1.0000,-9.1422
96.0000,21.0000,96.0000,6.0275
31.0000,96.0000,96.0000,8.7968
96.0000,96.0000,1.0000,-8.9215
96.0000,21.0000,96.0000,5.5361
26.0000,96.0000,96.0000,7.8640
96.0000,96.0000,1.0000,-9.0221
96.0000,21.0000,96.0000,6.8206
31.0000,96.0000,96.0000,7.0159
96.0000,96.0000,1.0000,-8.8559
96.0000,21.0000,96.0000,6.4540
31.0000,96.0000,96.0000,9.8376
96.0000,96.0000,1.0000,-8.8866
96.0000,21.0000,96.0000,7.3791
31.0000,96.0000,96.0000,5.8079
96.0000,96.0000,1.0000,-9.0482
96.0000,21.0000,96.0000,6.6359
31.0000,96.0000,96.0000,10.3484
96.0000,96.0000,1.0000,-9.0260
96.0000,21.0000,96.0000,6.5131
26.0000,96.0000,96.0000,10.2004
96.0000,96.0000,1.0000,-8.9202
96.0000,21.0000,96.0000,5.8035
26.0000,96.0000,96.0000,7.2082
96.0000,96.0000,1.0000,-8.8912
96.0000,21.0000,96.0000,6.0288
31.0000,96.0000,96.0000,6.7246
96.0000,96.0000,1.0000,-9.0367
96.0000,21.0000,96.0000,4.4775
31.0000,96.0000,96.0000,8.2898
96.0000,96.0000,1.0000,-9.0674
96.0000,21.0000,96.0000,4.5428
26.0000,96.0000,96.0000,6.9434
96.0000,96.0000,1.0000,-9.0668
96.0000,21.0000,96.0000,7.1974
31.0000,96.0000,96.0000,5.8206
96.0000,96.0000,1.0000,-8.9783
96.0000,21.0000,96.0000,5.5706
31.0000,96.0000,96.0000,6.9953
96.0000,96.0000,1.0000,-8.8235
96.0000,21.0000,96.0000,6.5102
31.0000,96.0000,96.0000,6.9304
96.0000,96.0000,1.0000,-8.9562
96.0000,21.0000,96.0000,6.0539
31.0000,96.0000,96.0000,6.2589
96.0000,96.0000,1.0000,-9.0689
96.0000,21.0000,96.0000,5.0376
31.0000,96.0000,96.0000,10.1126
96.0000,96.0000,1.0000,-9.0690
96.0000,21.0000,96.0000,7.2324
26.0000,96.0000,96.0000,8.0547
96.0000,96.0000,1.0000,-8.8070
96.0000,21.0000,96.0000,6.9209
31.0000,96.0000,96.0000,8.8821
96.0000,96.0000,1.0000,-9.1078
96.0000,21.0000,96.0000,6.4060
31.0000,96.0000,96.0000,7.1825
96.0000,96.0000,1.0000,-8.7181
96.0000,21.0000,96.0000,9.5676
31.0000,96.0000,96.0000,9.8511
96.0000,96.0000,1.0000,-8.9040
96.0000,21.0000,96.0000,5.9936
26.0000,96.0000,96.0000,9.2691
96.0000,96.0000,1.0000,-9.1263
96.0000,21.0000,96.0000,5.3095
26.0000,96.0000,96.0000,11.1336
96.0000,96.0000,1.0000,-8.8262
96.0000,21.0000,96.0000,6.8758
26.0000,96.0000,96.0000,10.3030
96.0000,96.0000,1.0000,-8.9184
96.0000,21.0000,96.0000,4.5947
26.0000,96.0000,96.0000,7.8506
96.0000,96.0000,1.0000,-8.8312
96.0000,21.0000,96.0000,6.0890
31.0000,96.0000,96.0000,9.7271
96.0000,96.0000,1.0000,-9.1483
96.0000,21.0000,96.0000,8.7262
31.0000,96.0000,96.0000,6.7865
96.0000,96.0000,1.0000,-9.1060
96.0000,21.0000,96.0000,5.1130
31.0000,96.0000,96.0000,5.7628
96.0000,96.0000,1.0000,-9.0453
96.0000,21.0000,96.0000,4.8965
31.0000,96.0000,96.0000,6.0023
96.0000,96.0000,1.0000,-8.8218
96.0000,21.0000,96.0000,7.1420
31.0000,96.0000,96.0000,8.0548
96.0000,96.0000,1.0000,-8.8854
96.0000,21.0000,96.0000,8.8684
31.0000,96.0000,96.0000,10.6415
96.0000,96.0000,1.0000,-8.9220
96.0000,21.0000,96.0000,7.6359
31.0000,96.0000,96.0000,7.5328
96.0000,96.0000,1.0000,-8.9257
96.0000,21.0000,96.0000,6.6786
31.0000,96.0000,96.0000,4.3770
96.0000,96.0000,1.0000,-8.8845
96.0000,21.0000,96.0000,6.2488
31.0000,96.0000,96.0000,5.8881
96.0000,96.0000,1.0000,-8.8949
96.0000,21.0000,96.0000,8.2832
31.0000,96.0000,96.0000,8.6925
96.0000,96.0000,1.0000,-9.2095
96.0000,21.0000,96.0000,3.4682
26.0000,96.0000,96.0000,10.1881
96.0000,96.0000,1.0000,-8.9292
76.0000,26.0000,96.0000,9.1203
26.0000,96.0000,96.0000,5.0563
96.0000,96.0000,1.0000,-9.1200
96.0000,21.0000,96.0000,5.1088
31.0000,96.0000,96.0000,6.7989
96.0000,96.0000,1.0000,-9.0812
96.0000,21.0000,96.0000,4.8602
31.0000,96.0000,96.0000,7.4865
96.0000,96.0000,1.0000,-8.9202
96.0000,21.0000,96.0000,6.8383
31.0000,96.0000,96.0000,3.5107
96.0000,96.0000,1.0000,-9.0454
96.0000,21.0000,96.0000,7.0604
31.0000,96.0000,96.0000,9.1291
96.0000,96.0000,1.0000,-8.9862
96.0000,21.0000,96.0000,6.9872
31.0000,96.0000,96.0000,6.4688
96.0000,96.0000,1.0000,-8.9047
96.0000,21.0000,96.0000,5.3368
31.0000,96.0000,96.0000,8.4862
96.0000,96.0000,1.0000,-8.8457
96.0000,21.0000,96.0000,7.3869
31.0000,96.0000,96.0000,9.0967
96.0000,96.0000,1.0000,-9.0324
96.0000,21.0000,96.0000,5.1260
26.0000,96.0000,96.0000,7.3847
96.0000,96.0000,1.0000,-8.8567
96.0000,21.0000,96.0000,5.1192
31.0000,96.0000,96.0000,10.9014
96.0000,96.0000,1.0000,-9.0578
96.0000,21.0000,96.0000,6.7768
26.0000,96.0000,96.0000,4.9771
96.0000,96.0000,1.0000,-9.1308
96.0000,21.0000,96.0000,5.4275
31.0000,96.0000,96.0000,7.9436
96.0000,96.0000,1.0000,-8.7037
96.0000,21.0000,96.0000,6.8024
31.0000,96.0000,96.0000,10.7757
96.0000,96.0000,1.0000,-8.8725
96.0000,21.0000,96.0000,4.7419
26.0000,96.0000,96.0000,10.0979
96.0000,96.0000,1.0000,-9.1860
96.0000,21.0000,96.0000,6.0907
26.0000,96.0000,96.0000,6.9048
96.0000,96.0000,1.0000,-8.9972
96.0000,21.0000,96.0000,5.6978
31.0000,96.0000,96.0000,9.6213
96.0000,96.0000,1.0000,-9.0489
96.0000,21.0000,96.0000,6.8124
26.0000,96.0000,96.0000,9.6997
96.0000,96.0000,1.0000,-8.7995
96.0000,21.0000,96.0000,8.2694
31.0000,96.0000,96.0000,8.6647
96.0000,96.0000,1.0000,-8.8956
96.0000,21.0000,96.0000,6.6802
31.0000,96.0000,96.0000,8.1019
96.0000,96.0000,1.0000,-8.9203
96.0000,21.0000,96.0000,6.5819
31.0000,96.0000,96.0000,8.1772
96.0000,96.0000,1.0000,-8.9363
96.0000,21.0000,96.0000,5.8307
31.0000,96.0000,96.0000,8.3255
96.0000,96.0000,1.0000,-9.0031
96.0000,21.0000,96.0000,5.7521
26.0000,96.0000,96.0000,9.3996
96.0000,96.0000,1.0000,-9.0805
96.0000,21.0000,96.0000,6.1608
26.0000,96.0000,96.0000,8.3365
96.0000,96.0000,1.0000,-9.0301
96.0000,21.0000,96.0000,6.3404
31.0000,96.0000,96.0000,6.9207
96.0000,96.0000,1.0000,-8.9684
96.0000,21.0000,96.0000,7.9338
31.0000,96.0000,96.0000,9.4235
96.0000,96.0000,1.0000,-8.9130
96.0000,21.0000,96.0000,6.7791
26.0000,96.0000,96.0000,7.3649
96.0000,96.0000,1.0000,-9.2516
96.0000,21.0000,96.0000,6.6181
31.0000,96.0000,96.0000,9.0920
96.0000,96.0000,1.0000,-8.9323
96.0000,21.0000,96.0000,7.0373
31.0000,96.0000,96.0000,6.0667
96.0000,96.0000,1.0000,-8.7618
96.0000,21.0000,96.0000,7.9597
31.0000,96.0000,96.0000,7.8772
96.0000,96.0000,1.0000,-8.9300
96.0000,21.0000,96.0000,6.4253
31.0000,96.0000,96.0000,9.2726
96.0000,96.0000,1.0000,-8.8719
96.0000,21.0000,96.0000,6.6527
26.0000,96.0000,96.0000,6.5286
96.0000,96.0000,1.0000,-9.0949
96.0000,21.0000,96.0000,7.6281
31.0000,96.0000,96.0000,7.2728
96.0000,96.0000,1.0000,-8.8666
96.0000,21.0000,96.0000,6.8691
31.0000,96.0000,96.0000,7.5560
96.0000,96.0000,1.0000,-8.9995
96.0000,21.0000,96.0000,3.3146
26.0000,96.0000,96.0000,8.6035
96.0000,96.0000,1.0000,-8.7887
96.0000,21.0000,96.0000,7.2052
31.0000,96.0000,96.0000,10.4203
96.0000,96.0000,1.0000,-9.2457
96.0000,21.0000,96.0000,6.0068
26.0000,96.0000,96.0000,8.1574
96.0000,96.0000,1.0000,-8.7225
96.0000,21.0000,96.0000,6.2886
31.0000,96.0000,96.0000,7.7270
96.0000,96.0000,1.0000,-8.8901
96.0000,21.0000,96.0000,7.1982
31.0000,96.0000,96.0000,11.3234
96.0000,96.0000,1.0000,-8.8472
96.0000,21.0000,96.0000,5.6682
26.0000,96.0000,96.0000,7.1087
96.0000,96.0000,1.0000,-8.9468
96.0000,21.0000,96.0000,4.4167
31.0000,96.0000,96.0000,6.1845
96.0000,96.0000,1.0000,-8.9637
96.0000,21.0000,96.0000,5.6210
31.0000,96.0000,96.0000,9.8246
96.0000,96.0000,1.0000,-8.9912
96.0000,21.0000,96.0000,5.7309
26.0000,96.0000,96.0000,7.0904
96.0000,96.0000,1.0000,-8.7152
96.0000,21.0000,96.0000,5.1360
31.0000,96.0000,96.0000,6.6978
96.0000,96.0000,1.0000,-9.0433
96.0000,21.0000,96.0000,6.1958
31.0000,96.0000,96.0000,6.5626
96.0000,96.0000,1.0000,-8.9258
96.0000,21.0000,96.0000,8.6800
31.0000,96.0000,96.0000,10.2024
96.0000,96.0000,1.0000,-8.9591
96.0000,21.0000,96.0000,6.4665
26.0000,96.0000,96.0000,8.2019
96.0000,96.0000,1.0000,-8.9322
96.0000,21.0000,96.0000,5.6045
31.0000,96.0000,96.0000,9.2925
96.0000,96.0000,1.0000,-8.7606
96.0000,21.0000,96.0000,5.9016
26.0000,96.0000,96.0000,7.1768
96.0000,96.0000,1.0000,-8.8664
96.0000,21.0000,96.0000,6.1471
31.0000,96.0000,96.0000,9.1486
96.0000,96.0000,1.0000,-8.9414
96.0000,21.0000,96.0000,6.6589
26.0000,96.0000,96.0000,7.5786
96.0000,96.0000,1.0000,-9.2444
96.0000,21.0000,96.0000,6.4846
31.0000,96.0000,96.0000,8.0762
96.0000,96.0000,1.0000,-8.9365
96.0000,21.0000,96.0000,8.0559
31.0000,96.0000,96.0000,7.9280
96.0000,96.0000,1.0000,-8.7637
96.0000,21.0000,96.0000,6.4362
31.0000,96.0000,96.0000,9.6293
96.0000,96.0000,1.0000,-8.9978
96.0000,21.0000,96.0000,6.4806
26.0000,96.0000,96.0000,7.8137
96.0000,96.0000,1.0000,-9.0111
96.0000,21.0000,96.0000,7.3422
31.0000,96.0000,96.0000,7.0495
96.0000,96.0000,1.0000,-9.0351
96.0000,21.0000,96.0000,6.6818
31.0000,96.0000,96.0000,7.1927
96.0000,96.0000,1.0000,-8.8165
96.0000,21.0000,96.0000,5.5174
31.0000,96.0000,96.0000,5.9463
96.0000,96.0000,1.0000,-8.8391
96.0000,21.0000,96.0000,5.9820
31.0000,96.0000,96.0000,6.7814
96.0000,96.0000,1.0000,-9.0011
96.0000,21.0000,96.0000,5.1223
31.0000,96.0000,96.0000,9.3539
96.0000,96.0000,1.0000,-9.1806
96.0000,21.0000,96.0000,6.5234
26.0000,96.0000,96.0000,5.7227
96.0000,96.0000,1.0000,-9.1037
96.0000,21.0000,96.0000,8.3143
31.0000,96.0000,96.0000,6.7447
96.0000,96.0000,1.0000,-9.2400
96.0000,21.0000,96.0000,9.2710
31.0000,96.0000,96.0000,6.9518
96.0000,96.0000,1.0000,-8.8805
96.0000,21.0000,96.0000,5.5798
31.0000,96.0000,96.0000,8.7132
96.0000,96.0000,1.0000,-9.0113
96.0000,21.0000,96.0000,9.0779
31.0000,96.0000,96.0000,9.2998
96.0000,96.0000,1.0000,-9.0122
96.0000,21.0000,96.0000,8.4332
31.0000,96.0000,96.0000,7.2537
96.0000,96.0000,1.0000,-9.0428
96.0000,21.0000,96.0000,6.7634
31.0000,96.0000,96.0000,9.2858
96.0000,96.0000,1.0000,-8.8701
96.0000,21.0000,96.0000,6.2799
26.0000,96.0000,96.0000,5.2820
96.0000,96.0000,1.0000,-9.1921
96.0000,21.0000,96.0000,6.3292
31.0000,96.0000,96.0000,7.5654
96.0000,96.0000,1.0000,-9.0870
96.0000,21.0000,96.0000,5.3249
31.0000,96.0000,96.0000,5.6247
96.0000,96.0000,1.0000,-9.0269
96.0000,21.0000,96.0000,6.7920
31.0000,96.0000,96.0000,7.8761
96.0000,96.0000,1.0000,-9.0929
96.0000,21.0000,96.0000,5.6956
31.0000,96.0000,96.0000,5.3505
96.0000,96.0000,1.0000,-8.8718
96.0000,21.0000,96.0000,7.8851
31.0000,96.0000,96.0000,8.4390
96.0000,96.0000,1.0000,-9.0113
96.0000,21.0000,96.0000,6.8197
31.0000,96.0000,96.0000,8.3106
96.0000,96.0000,1.0000,-9.0571
96.0000,21.0000,96.0000,7.5470
31.0000,96.0000,96.0000,9.7340
96.0000,96.0000,1.0000,-8.9520
96.0000,21.0000,96.0000,5.1971
26.0000,96.0000,96.0000,7.8294
96.0000,96.0000,1.0000,-8.9400
96.0000,21.0000,96.0000,5.1507
31.0000,96.0000,96.0000,8.4197
96.0000,96.0000,1.0000,-8.8663
96.0000,21.0000,96.0000,6.8118
31.0000,96.0000,96.0000,5.1107
96.0000,96.0000,1.0000,-9.1592
96.0000,21.0000,96.0000,6.1689
31.0000,96.0000,96.0000,9.5028
96.0000,96.0000,1.0000,-9.1546
96.0000,21.0000,96.0000,7.6984
31.0000,96.0000,96.0000,9.6610
96.0000,96.0000,1.0000,-9.0234
96.0000,21.0000,96.0000,7.9968
31.0000,96.0000,96.0000,9.9416
96.0000,96.0000,1.0000,-8.8350
96.0000,21.0000,96.0000,6.0236
26.0000,96.0000,96.0000,7.3173
96.0000,96.0000,1.0000,-8.9122
96.0000,21.0000,96.0000,6.5813
31.0000,96.0000,96.0000,6.9208
96.0000,96.0000,1.0000,-9.1365
96.0000,21.0000,96.0000,7.4125
31.0000,96.0000,96.0000,8.3461
96.0000,96.0000,1.0000,-9.1000
96.0000,21.0000,96.0000,7.8768
31.0000,96.0000,96.0000,9.6733
96.0000,96.0000,1.0000,-9.1642
96.0000,21.0000,96.0000,4.4103
26.0000,96.0000,96.0000,8.6100
96.0000,96.0000,1.0000,-9.1510
